ÐòºÅ,Ãû  ³Æ,¿ÉÊ³²¿·Ö,ÄÜÁ¿,Ë®·Ö,µ°°×ÖÊ,Ö¬·¾,ÉÅÊ³ÏËÎ¬,Ì¼Ë®»¯Îï,Î¬ÉúËØA,Î¬ÉúËØB1,Î¬ÉúËØB2,ÑÌËá,Î¬ÉúËØE,ÄÆ,¸Æ,Ìú,Àà±ð,Î¬ÉúËØC,µ¨¹Ì´¼
144,ËØ»ðÍÈ,100,211,55,19.10000038,13.19999981,0.899999976,3.900000095,0,0.01,0.029999999,0.100000001,25.98999977,675.9000244,8,7.300000191,21,0,0
145,ËØ¼¦,100,192,64.30000305,16.5,12.5,0.899999976,3.299999952,10,0.02,0.029999999,0.400000006,17.79999924,373.7999878,319,5.300000191,21,0,0
146,ËØÏº£¨Õ¨£©,100,576,3.400000095,27.60000038,44.40000153,2.700000048,16.60000038,0,0.039999999,0.02,1.600000024,50.79000092,1440.300049,251,6.300000191,21,0,0
147,ËØ¼¦Ë¿¾í,100,186,63.5,11.19999981,13.69999981,5.599999905,4.5,5,0.029999999,0.039999999,0.5,27.71999931,0,103,6,21,0,0
148,ËØÊ²½õ,100,173,65.30000305,14,10.19999981,2,6.300000191,0,0.07,0.039999999,0.5,9.510000229,475.1000061,174,6,21,0,0
149,ËÖÏãÀ¼»¨¶¹,100,416,9.199999809,12.80000019,13.60000038,1.200000048,60.5,0,0.25999999,0.170000002,1.5,8.130000114,109.8000031,59,2.299999952,21,0,0
150,Íã¶¹,100,313,10.39999962,20.29999924,1.100000024,10.39999962,55.40000153,42,0.49000001,0.140000001,2.400000095,8.470000267,9.699999809,97,4.900000095,21,0,0
151,Íã¶¹£¨»¨£©,100,322,11.5,21.60000038,1,6.900000095,56.70000076,40,0.680000007,0.219999999,2.400000095,9.630000114,3.200000048,106,4.400000095,21,0,0
152,Ð¡¶¹£¨ºì£¬ºìÐ¡¶¹£©,100,309,12.60000038,20.20000076,0.600000024,7.699999809,55.70000076,13,0.159999996,0.109999999,2,14.35999966,2.200000048,74,7.400000095,21,0,0
153,ÓÍ¶¹¸¯£¨¶¹¸¯ÅÝ£©,100,244,58.79999924,17,17.60000038,0.600000024,4.300000191,5,0.050000001,0.039999999,0.300000012,24.70000076,32.5,147,5.199999809,21,0,0
154,ÓÍÕ¨¶¹°ê,100,405,8.100000381,25.10000038,9.800000191,0.699999988,54,0,0.109999999,0.200000003,1.799999952,7.880000114,359.3999939,63,1.899999976,21,0,0
155,ÓÍÕ¨¶¹»¨,100,400,12.19999981,33.40000153,14.80000019,1.799999952,33.29999924,0,0.039999999,0.25999999,1.799999952,18.75,0,0,0,21,0,0
156,Ü¿¶¹£¨°×£©,100,296,14.39999962,23.39999962,1.399999976,9.800000191,47.40000153,0,0.180000007,0.25999999,2.400000095,6.159999847,0,0,0,21,0,0
157,Ü¿¶¹£¨ºì£©,100,314,11.10000038,21.39999962,1.299999952,8.300000191,54.20000076,30,0.180000007,0.090000004,2,7.739999771,0.600000024,176,5.400000095,21,0,0
158,Ü¿¶¹£¨»¢Æ¤£©,100,334,10.19999981,22.5,0.899999976,3.5,59,0,0.370000005,0.280000001,2.099999905,6.019999981,3.299999952,156,1.700000048,21,0,0
159,Ü¿¶¹£¨ÔÓ£¬´øÆ¤£©,100,306,9.800000191,22.39999962,0.600000024,10.5,52.79999924,0,0,0,0,0,10.5,349,8.699999809,21,0,0
160,ÔÓ¶¹,100,316,11.39999962,8.199999809,1,6.800000191,68.59999847,0,0,0,0,0,0,0,0,21,0,0
161,Ö¦Öñ,100,472,6.900000095,44.5,24.70000076,2.700000048,18,0,0.109999999,0.07,0.899999976,26.78000069,83,49,10.80000019,21,0,0
162,±â¶¹£¨ÏÊ£©,91,37,88.30000305,2.700000048,0.200000003,2.099999905,6.099999905,25,0.039999999,0.07,0.899999976,0.239999995,3.799999952,38,1.899999976,22,13,0
163,²Ï¶¹£¨ÏÊ£©,31,104,70.19999695,8.800000191,0.400000006,3.099999905,16.39999962,52,0.370000005,0.100000001,1.5,0.829999983,4,16,3.5,22,16,0
164,µ¶¶¹,92,35,89,3.099999905,0.200000003,1.799999952,5.300000191,37,0.050000001,0.07,1,0.310000002,5.900000095,48,3.200000048,22,15,0
165,¶¹½Ç,96,30,90,2.5,0.200000003,2.099999905,4.599999905,33,0.050000001,0.07,0.899999976,2.24000001,3.400000095,29,1.5,22,18,0
166,¶¹½Ç£¨°×£©,97,30,89.69999695,2.200000048,0.200000003,2.599999905,4.800000191,97,0.059999999,0.039999999,0.899999976,2.380000114,9.5,26,0.800000012,22,39,0
167,·¢Ñ¿¶¹,83,128,66.09999847,12.39999962,0.699999988,1.299999952,18.10000038,0,0.300000012,0.170000002,2.299999952,2.799999952,3.900000095,41,5,22,4,0
168,ºÉÀ¼¶¹,88,27,91.90000153,2.5,0.300000012,1.399999976,3.5,80,0.090000004,0.039999999,0.699999988,0.300000012,8.800000191,51,0.899999976,22,16,0
169,»Æ¶¹Ñ¿,100,44,88.80000305,4.5,1.600000024,1.5,3,5,0.039999999,0.07,0.600000024,0.800000012,7.199999809,21,0.899999976,22,8,0
170,ôø¶¹£¨ÏÊ£©,97,29,90.30000305,2.900000095,0.300000012,2.299999952,3.599999905,42,0.07,0.090000004,1.399999976,4.389999866,2.200000048,27,0.5,22,19,0
171,ôø¶¹£¨ÏÊ£¬³¤£©,98,29,90.80000305,2.700000048,0.200000003,1.799999952,4,20,0.07,0.07,0.800000012,0.649999976,4.599999905,42,1,22,18,0
172,ÂÌ¶¹Ñ¿,100,18,94.59999847,2.099999905,0.100000001,0.800000012,2.099999905,3,0.050000001,0.059999999,0.5,0.189999998,4.400000095,9,0.600000024,22,6,0
173,Ûâ´¬¶¹,82,34,90.30000305,2,0.400000006,1.299999952,5.5,13,0.039999999,0.02,0.300000012,0.899999976,0.899999976,37,1.299999952,22,13,0
174,Áú¶¹,98,32,90,3.700000048,0.5,1.899999976,3.099999905,87,0.039999999,0.059999999,1,0.769999981,4.099999905,147,1.299999952,22,11,0
175,ÁúÑÀ¶¹£¨Óñ¶¹£©,93,17,94.40000153,2.599999905,0.200000003,1.299999952,1.100000024,87,0.01,0.540000021,0.800000012,0,1.799999952,30,0.800000012,22,12,0
176,Ã«¶¹£¨Çà¶¹£©,53,123,69.59999847,13.10000038,5,4,6.5,22,0.150000006,0.07,1.399999976,2.440000057,3.900000095,135,3.5,22,27,0
177,ËÄ¼¾¶¹£¨²Ë¶¹£©,96,28,91.30000305,2,0.400000006,1.5,4.199999809,35,0.039999999,0.07,0.400000006,1.24000001,8.600000381,42,1.5,22,6,0
178,Íã¶¹£¨ÏÊ£©,42,105,70.19999695,7.400000095,0.300000012,3,18.20000076,37,0.430000007,0.090000004,2.299999952,1.210000038,1.200000048,21,1.700000048,22,14,0
179,Íã¶¹Ãç,98,29,92.69999695,3.099999905,0.600000024,0,2.799999952,0,0,0,0,0,26.29999924,59,1.799999952,22,0,0
180,ÓÍ¶¹½Ç£¨¶à»¨²Ë¶¹£©,99,22,92.19999695,2.400000095,0.300000012,1.600000024,2.299999952,27,0.07,0.079999998,1.399999976,2.390000105,3.299999952,69,1.899999976,22,11,0
181,Ü¿¶¹£¨ÏÊ£©,96,25,91.09999847,0.800000012,0.100000001,2.099999905,5.300000191,40,0.330000013,0.059999999,0.800000012,0.07,4,88,1,22,9,0
182,°ÙºÏ,82,162,56.70000076,3.200000048,0.100000001,1.700000048,37.09999847,0,0.02,0.039999999,0.699999988,0,6.699999809,11,1,33,18,0
183,°ÙºÏ£¨¸É£©,100,342,10.30000019,6.699999809,0.5,1.700000048,77.80000305,0,0.050000001,0.090000004,0.899999976,0,37.29999924,32,5.900000095,33,0,0
184,°ÙºÏ£¨ÍÑË®£©,100,343,9.899999619,8.100000381,0.100000001,1.700000048,77.40000153,0,0,0.02,1.100000024,0,69.80000305,29,5,33,7,0
185,Ý©Üù£¨ÂíÌã£¬µØÀõ£©,78,59,83.59999847,1.200000048,0.200000003,1.100000024,13.10000038,3,0.02,0.02,0.699999988,0.649999976,15.69999981,4,0.600000024,33,7,0
186,´È¹½£¨ÎÚÓó°×µØ¹û£©,89,94,73.59999847,4.599999905,0.200000003,1.399999976,18.5,0,0.140000001,0.07,1.600000024,2.160000086,39.09999847,14,2.200000048,33,4,0
187,¸ÊÊí£¨ºìÐÄ£¬É½ÓóºìÊí£©,90,99,73.40000153,1.100000024,0.200000003,1.600000024,23.10000038,125,0.039999999,0.039999999,0.600000024,0.280000001,28.5,23,0.5,33,26,0
188,¸ÊÊí£¨°×ÐÄ£¬ºìÆ¤É½Óó£©,86,104,72.59999847,1.399999976,0.200000003,1,24.20000076,37,0.07,0.039999999,0.600000024,0.430000007,58.20000076,24,0.800000012,33,24,0
189,¸ÊÊí·Û£¨µØ¹Ï·Û£©,100,336,14.5,2.700000048,0.200000003,0.100000001,80.80000305,3,0.029999999,0.050000001,0.200000003,26.39999962,26.39999962,33,10,33,0,0
190,¸ÊÊíÆ¬£¨°×Êí¸É£©,100,340,12.10000038,4.699999809,0.800000012,2,78.5,25,0.150000006,0.109999999,1.100000024,0.379999995,26.39999962,112,3.700000048,33,9,0
191,ºúÂÜ²·£¨ºì£©,96,37,89.19999695,1,0.200000003,1.100000024,7.699999809,688,0.039999999,0.029999999,0.600000024,0.409999996,71.40000153,32,1,33,13,0
192,ºúÂÜ²·£¨»Æ£©,97,43,87.40000153,1.399999976,0.200000003,1.299999952,8.899999619,668,0.039999999,0.039999999,0.200000003,0,25.10000038,32,0.5,33,16,0
193,ºúÂÜ²·£¨ÍÑË®£©,100,320,10.89999962,4.199999809,1.899999976,6.400000095,71.5,2875,0.119999997,0.150000006,2.599999905,0,300.7000122,458,8.5,33,32,0
194,ÜúËñ,77,25,91.09999847,1.700000048,0.200000003,2,4.199999809,0,0.050000001,0.039999999,0.800000012,0.419999987,39.79999924,2,0.5,33,12,0
195,½ª,95,41,87,1.299999952,0.600000024,2.700000048,7.599999905,28,0.02,0.029999999,0.800000012,0,14.89999962,27,1.399999976,33,4,0
196,½ª£¨¸É£©,95,273,14.89999962,9.100000381,5.699999809,17.70000076,46.29999924,0,0,0.100000001,0,0.01,9.899999619,62,0,33,0,0
197,½ª£¨×Ó½ª£¬ÄÛ½ª£©,82,19,94.5,0.699999988,0.600000024,0.899999976,2.799999952,0,0,0.01,0.300000012,0,1.899999976,9,0.800000012,33,2,0
198,½æ²ËÍ·£¨´óÍ·²ËË®½æ£©,83,33,89.59999847,1.899999976,0.200000003,1.399999976,6,0,0.059999999,0.02,0.600000024,0.200000003,65.59999847,65,0.800000012,33,34,0
199,Ñó½ª£¨ÑóÉú½ª£¬¾ÕÓó£©,100,56,80.80000305,2.400000095,0,4.300000191,11.5,0,0.01,0.01,1.399999976,0,11.5,23,7.199999809,33,0,0
200,ÓñÀ¼Æ¬,100,43,78,2.599999905,0.400000006,11.30000019,7.300000191,0,0.039999999,0.07,0.100000001,1.899999976,1.899999976,42,3.599999905,33,1,0
201,ÓóÍ·£¨ÓóÜµ£¬Ã«Óó£©,84,79,78.59999847,2.200000048,0.200000003,1,17.10000038,27,0.059999999,0.050000001,0.699999988,0.449999988,33.09999847,36,1,33,6,0
202,ÖñËñ,63,19,92.80000305,2.599999905,0.200000003,1.799999952,1.799999952,0,0.079999998,0.079999998,0.600000024,0.050000001,0.400000006,9,0.5,33,5,0
203,ÖñËñ£¨°×Ëñ£¬¸É£©,64,196,10,26,4,43.20000076,13.89999962,2,0,0.319999993,0.200000003,0,0,31,4.199999809,33,0,0
204,ÖñËñ£¨±ÞËñ£¬Âí±ÞËñ£©,45,11,90.09999847,2.599999905,0,6.599999905,0.100000001,0,0.050000001,0.090000004,0.5,0,0,17,2.5,33,7,0
205,ÖñËñ£¨´ºËñ£©,66,20,91.40000153,2.400000095,0.100000001,2.799999952,2.299999952,5,0.050000001,0.039999999,0.400000006,0,6,8,2.400000095,33,5,0
206,ÖñËñ£¨ºÚËñ£¬¸É£©,76,213,14.39999962,17.60000038,2.400000095,27.20000076,30.29999924,0,0,0.409999996,1.899999976,0,6.199999809,30,18.89999962,33,0,0
207,ÖñËñ£¨Ã«Ëñ£¬Ã«ÖñËñ£©,67,21,93.09999847,2.200000048,0.200000003,1.299999952,2.5,0,0.039999999,0.050000001,0.300000012,0.150000006,5.199999809,16,0.899999976,33,9,0
208,°×²Ë£¨ÍÑË®£©,100,286,10,6.199999809,0.800000012,9.399999619,63.5,0,0.239999995,0,4.800000191,187,492.5,908,13.80000019,31,187,0
209,°×²Ë£¨´ó°×²Ë£©,92,21,93.59999847,1.700000048,0.200000003,0.600000024,3.099999905,42,0.059999999,0.07,0.800000012,0.920000017,89.30000305,69,0.5,31,47,0
210,°×²ËÌ¦£¨²ËÌ¦²ËÐÄ£©,84,25,91.30000305,2.799999952,0.5,1.700000048,2.299999952,160,0.050000001,0.079999998,1.200000048,0.519999981,26,96,2.799999952,31,44,0
211,²¤²Ë£¨³à¸ù²Ë£©,89,24,91.19999695,2.599999905,0.300000012,1.700000048,2.799999952,487,0.039999999,0.109999999,0.600000024,1.74000001,85.19999695,66,2.900000095,31,32,0
212,²¤²Ë£¨ÍÑË®£©,100,283,9.199999809,6.400000095,0.600000024,12.69999981,63,598,0.200000003,0.180000007,3.900000095,7.730000019,242,411,25.89999962,31,82,0
213,²Ë»¨£¨»¨Ò¬²Ë£©,82,24,92.40000153,2.099999905,0.200000003,1.200000048,3.400000095,5,0.029999999,0.079999998,0.600000024,0.430000007,31.60000038,23,1.100000024,31,61,0
214,²Ë»¨£¨ÍÑË®£©,100,286,9.800000191,6.5,0.600000024,13.19999981,63.59999847,0,0.209999993,0,7.400000095,0,264.2999878,185,6.400000095,31,82,0
215,²Ë½Ú£¨ÓÍ²ËÌ¦£¬ÓÍ²ËÐÄ£©,93,20,94.19999695,1.899999976,0.600000024,1,1.799999952,185,0.02,0.100000001,0.5,0.479999989,56.20000076,92,1.299999952,31,54,0
216,Ý»²Ë£¨Æ¿×°£¬»¨°¸°å£©,100,20,94.5,1.399999976,0.100000001,0.5,3.299999952,55,0,0.01,0.100000001,0.899999976,7.900000095,42,2.400000095,31,0,0
217,´Ð¾¥£¨ÍÑË®£©,100,303,9.699999809,6.300000191,0.400000006,11.39999962,68.59999847,35,0.07,0.059999999,3,0,44.90000153,49,22.10000038,31,89,0
218,´ÐÍ·£¨Ñó´Ð£©,90,39,89.19999695,1.100000024,0.200000003,0.899999976,8.100000381,3,0.029999999,0.029999999,0.300000012,0.140000001,4.400000095,24,0.600000024,31,8,0
219,´ÐÍ·£¨°×Æ¤£¬ÍÑË®£©,100,330,9.100000381,5.5,0.400000006,5.699999809,76.19999695,5,0.159999996,0.159999996,1,0,31.70000076,186,0.899999976,31,22,0
220,´ÐÍ·£¨×ÏÆ¤£¬ÍÑË®£©,100,324,9.100000381,6.900000095,0.400000006,7.5,73.09999847,3,0.200000003,0.140000001,1,0,77.40000153,351,6.199999809,31,5,0
221,´ó°×²Ë£¨Çà°×¿Ú£©,83,15,95.09999847,1.399999976,0.100000001,0.899999976,2.099999905,13,0.029999999,0.039999999,0.400000006,0.360000014,48.40000153,35,0.600000024,31,28,0
222,Õ¥²Ë,100,29,75,2.200000048,0.300000012,2.099999905,4.400000095,83,0.029999999,0.059999999,0.5,0,4252.600098,155,3.900000095,84,2,0
223,²Ý¹½£¨´óºÚÍ·Ï¸»¨²Ý£©,100,23,92.30000305,2.700000048,0.200000003,1.600000024,2.700000048,0,0.079999998,0.340000004,8,0.400000006,73,17,1.299999952,34,0,0
224,´óºì¹½£¨²ÝÖÊºì¹½£©,100,200,15.5,24.39999962,2.799999952,31.60000038,19.29999924,13,0.25999999,6.900000095,19.5,0,1.700000048,1,7.5,34,2,0
225,µØÒÂ£¨Ë®½þ£©,100,3,96.40000153,1.5,0,1.799999952,0,37,0.02,0.280000001,0.5,2.24000001,10.69999981,14,21.10000038,34,0,0
226,¶¬¹½£¨¸É£¬Ã«±ú½ðÏß¾ú£©,86,212,13.39999962,17.79999924,1.299999952,32.29999924,32.29999924,5,0.170000002,1.399999976,24.39999962,3.470000029,20.39999962,55,10.5,34,5,0
227,·¢²Ë,100,246,10.5,22.79999924,0.800000012,21.89999962,36.79999924,0,0.230000004,0,0,21.70000076,103.3000031,875,99.30000305,34,0,0
228,º£´ø£¨¸É£¬½­°×²Ë£¬À¥²¼£©,98,77,70.5,1.799999952,0.100000001,6.099999905,17.29999924,40,0.01,0.100000001,0.800000012,0.850000024,327.3999939,348,4.699999809,34,0,0
229,º£´ø£¨ÏÊ£¬½­°×²Ë£¬À¥²¼£©,100,17,94.40000153,1.200000048,0.100000001,0.5,1.600000024,0,0.02,0.150000006,1.299999952,1.850000024,8.600000381,46,0.899999976,34,0,0
230,º£¶³²Ë£¨Ê¯»¨²Ë£¬¶³²Ë£©,100,314,15.60000038,5.400000095,0.100000001,0,72.90000153,0,0.059999999,0.200000003,3.299999952,14.84000015,380.7999878,167,2,34,0,0
231,ºïÍ·¹½£¨¹Þ×°£©,100,13,92.30000305,2,0.200000003,4.199999809,0.699999988,0,0.01,0.039999999,0.200000003,0.460000008,175.1999969,19,2.799999952,34,4,0
232,»ÆÄ¢,89,166,39.29999924,16.39999962,1.5,18.29999924,21.79999924,12,0.150000006,1,5.800000191,1.25999999,0,11,22.5,34,0,0
233,½ðÕë¹½£¨ÖÇÁ¦¹½£©,100,26,90.19999695,2.400000095,0.400000006,2.700000048,3.299999952,5,0.150000006,0.189999998,4.099999905,1.139999986,4.300000191,0,1.399999976,34,2,0
234,½ðÕë¹½£¨¹Þ×°£©,100,21,91.59999847,1,0,2.5,4.199999809,0,0.01,0.01,0.600000024,0.980000019,238.1999969,14,1.100000024,34,0,0
235,¿ÚÄ¢£¨°×Ä¢£©,100,242,9.199999809,38.70000076,3.299999952,17.20000076,14.39999962,0,0.07,0.079999998,44.29999924,8.569999695,5.199999809,169,19.39999962,34,0,0
236,Ä¢¹½£¨¸É£©,100,252,13.69999981,21,4.599999905,21,31.70000076,273,0.100000001,1.100000024,30.70000076,6.179999828,23.29999924,127,0,34,5,0
237,Ä¢¹½£¨ÏÊ£¬ÏÊÄ¢£©,99,20,92.40000153,2.700000048,0.100000001,2.099999905,2,2,0.079999998,0.349999994,4,0.560000002,8.300000191,6,1.200000048,34,2,0
238,Ä¾¶ú£¨ºÚÄ¾¶ú£¬ÔÆ¶ú£©,100,205,15.5,12.10000038,1.5,29.89999962,35.70000076,17,0.170000002,0.439999998,2.5,11.34000015,48.5,247,97.40000153,34,0,0
239,Ä¾¶ú£¨Ë®·¢£¬ºÚÄ¾¶ú£¬ÔÆ¶ú£©,100,21,91.80000305,1.5,0.200000003,2.599999905,3.400000095,3,0.01,0.050000001,0.200000003,7.510000229,8.5,34,5.5,34,1,0
240,Æ½¹½£¨ÏÊ£¬²ÚÆ¤£©,93,20,92.5,1.899999976,0.300000012,2.299999952,2.299999952,2,0.059999999,0.159999996,3.099999905,0.790000021,3.799999952,5,1,34,4,0
241,ÆÕ´óÏãÐÓ¶¡Ä¢,100,207,14.10000038,22.39999962,0.200000003,24.89999962,29,0,0,3.109999895,0,43.40000153,43.40000153,17,113.1999969,34,0,0
242,ÆÕÖÐºìÄ¢,100,214,12.30000019,18.39999962,0.699999988,24.60000038,33.5,0,0,1.159999967,0,0,4.300000191,14,235.1000061,34,0,0
243,ÇíÖ¬£¨×Ï²Ë½º£©,100,311,21.10000038,1.100000024,0.200000003,0.100000001,76.19999695,0,0,0,0,0,3.299999952,100,7,34,0,0
244,Ë«æßÄ¢¹½£¨ÑóÄ¢¹½£©,97,22,92.40000153,4.199999809,0.100000001,1.5,1.200000048,0,0,0.270000011,3.200000048,0,2,2,0.899999976,34,0,0
245,ËÉÄ¢£¨ËÉ¿ÚÄ¢£¬ËÉÈ×£©,100,112,16.10000038,20.29999924,3.200000048,47.79999924,0.400000006,0,0.01,1.480000019,0,3.089999914,4.300000191,14,86,34,0,0
246,Ì¦²Ë£¨Ì¦ÌõÌõä°Ì¦£©,100,148,23.70000076,19,0.400000006,9.100000381,17.20000076,0,0.349999994,0.400000006,4,0,4955.5,185,283.7000122,34,0,0
247,Ïã¹½£¨¸É£¬ÏãÞ¦£¬¶¬¹½£©,95,211,12.30000019,20,1.200000048,31.60000038,30.10000038,3,0.189999998,1.25999999,20.5,0.660000026,11.19999981,83,10.5,34,5,0
248,Ïã¹½£¨ÏÊ£¬ÏãÞ¦£¬¶¬¹½£©,100,19,91.69999695,2.200000048,0.300000012,3.299999952,1.899999976,0,0,0.079999998,2,0,1.399999976,2,0.300000012,34,1,0
249,ÏãÐÓÆ¬¿ÚÄ¢,100,207,15.10000038,33.40000153,1.5,22.60000038,15,0,0,1.899999976,0,0,21,15,137.5,34,0,0
250,Ñò¶Ç¾ú£¨¸ÉÀÇ¶Ç£©,100,295,14.30000019,26.89999962,7.099999905,12.89999962,30.79999924,209,0.100000001,2.25,8.800000191,3.579999924,33.59999847,87,30.70000076,34,3,0
251,Òø¶ú£¨°×Ä¾¶ú£©,96,200,14.60000038,10,1.399999976,30.39999962,36.90000153,8,0.050000001,0.25,5.300000191,1.25999999,82.09999847,36,4.099999905,34,0,0
252,é»Ä¢£¨¼ÙÃÛ»·¾ú£©,77,157,51.09999847,9.5,3.700000048,10.39999962,21.5,7,0.01,0.689999998,7.5,3.339999914,0,11,25.10000038,34,0,0
253,ÕäÖé°×Ä¢,100,212,12.10000038,18.29999924,0.699999988,23.29999924,33,228,0.270000011,0.02,7.300000191,1.820000052,4.400000095,24,189.8000031,34,0,0
254,×Ï²Ë,100,207,12.69999981,26.70000076,1.100000024,21.60000038,22.5,228,0.270000011,1.019999981,7.300000191,1.820000052,710.5,264,54.90000153,34,2,0
255,°Å½¶£¨¸Ê½¶£¬°å½¶£¬ÑÀ½¶£©,68,109,68.90000153,1.200000048,0.100000001,3.099999905,25.79999924,0,0.02,0.02,0.600000024,0,1.299999952,6,0.300000012,41,0,0
256,²¤ÂÜ£¨·ïÀæ£¬µØ²¤ÂÜ£©,68,41,88.40000153,0.5,0.100000001,1.299999952,9.5,33,0.039999999,0.02,0.200000003,0,0.800000012,12,0.600000024,41,18,0
257,²¤ÂÜÃÛÈâ,43,103,73.19999695,0.200000003,0.300000012,0.800000012,24.89999962,0,0.059999999,0.050000001,0.699999988,0.519999981,11.39999962,9,0.5,41,9,0
258,²¤ÂÜÃÛ×Ó,97,160,57,4.900000095,0.300000012,2.299999952,34.40000153,0,0.310000002,0.159999996,0.899999976,0.119999997,11.5,18,1.600000024,41,16,0
259,²ÝÝ®,97,30,91.30000305,1,0.200000003,1.100000024,6,5,0.02,0.029999999,0.300000012,0.709999979,4.199999809,18,1.799999952,41,47,0
260,²ÝÝ®½´,100,269,32.5,0.800000012,0.200000003,0.200000003,66.09999847,0,0.150000006,0.100000001,0.200000003,0.49000001,8.699999809,44,2.099999905,41,1,0
261,³È,74,47,87.40000153,0.800000012,0.200000003,0.600000024,10.5,27,0.050000001,0.039999999,0.300000012,0.560000002,1.200000048,20,0.400000006,41,33,0
262,µõµ°,95,56,81.69999695,0.800000012,0.400000006,4.400000095,12.39999962,0,0.01,0,0,2.190000057,0.600000024,11,0.200000003,41,0,0
263,·¬Ê¯Áñ£¨¼¦Ê¸¹û£¬·¬ÌÒ£©,97,41,83.90000153,1.100000024,0.400000006,5.900000095,8.300000191,53,0.02,0.050000001,0.300000012,0,3.299999952,13,0.200000003,41,68,0
264,¸Ì,77,51,86.90000153,0.699999988,0.200000003,0.400000006,11.5,148,0.079999998,0.039999999,0.400000006,0.920000017,1.399999976,35,0.200000003,41,28,0
265,éÏé­£¨°×é­£©,80,49,83.09999847,0.800000012,0.200000003,4,11.10000038,22,0.01,0.01,0.699999988,0,0,49,0.200000003,41,3,0
266,¸ÊÕáÖ­,100,64,83.09999847,0.400000006,0.100000001,0.600000024,15.39999962,2,0.01,0.02,0.200000003,0,3,14,0.400000006,41,2,0
267,¹ðÔ²£¨ÏÊ£©,50,70,81.40000153,1.200000048,0.100000001,0.400000006,16.20000076,3,0.01,0.140000001,1.299999952,0,3.900000095,6,0.200000003,41,43,0
268,¹ðÔ²£¨¸É£¬ÁúÑÛ£¬Ô²ÑÛ£©,37,273,26.89999962,5,0.200000003,2,62.79999924,0,0,0.389999986,1.299999952,0,3.299999952,38,0.699999988,41,12,0
269,¹ðÔ²Èâ,100,313,17.70000076,4.599999905,1,2,71.5,0,0.039999999,1.029999971,8.899999619,0,7.300000191,39,3.900000095,41,27,0
270,¹ûµ¤Æ¤,100,321,16.70000076,1,0.800000012,2.599999905,77.40000153,25,0.02,0.029999999,0.699999988,1.850000024,115.5,52,11.60000038,41,3,0
271,º£ÌÄ¹û,86,73,79.90000153,0.300000012,0.200000003,1.799999952,17.39999962,118,0.050000001,0.029999999,0.200000003,0.25,0.600000024,15,0.400000006,41,20,0
272,º£ÌÄ¸¬,100,286,25.79999924,0.600000024,0.200000003,2.200000048,70.40000153,10,0.02,0.050000001,0.300000012,1.110000014,200.5,19,3.099999905,41,0,0
273,º£ÌÄ¹ÞÍ·,100,53,85.40000153,0.5,0.200000003,1.299999952,12.30000019,0,0,0,0,0,8.800000191,43,2.299999952,41,0,0
274,ºÚÔæ£¨ÎÞºË£¬ÎÚÔæ£¬ÈíÔæ£©,98,228,39,1.700000048,0.300000012,2.599999905,54.70000076,7,0,0,2.099999905,1.879999995,6.300000191,108,1.200000048,41,0,0
275,ºì¹û£¨É½Àïºì£¬´óÉ½é«£©,76,95,73,0.5,0.600000024,3.099999905,22,17,0.02,0.02,0.400000006,7.320000172,5.400000095,52,0.899999976,41,53,0
276,ºì¹û£¨¸É£©,100,152,11.10000038,4.300000191,2.200000048,49.70000076,28.70000076,10,0.02,0.180000007,0.699999988,0.469999999,9.899999619,144,0.400000006,41,2,0
277,»ÆÆ¤¹û£¨»ÆÆ¤£©,59,31,87.59999847,1.600000024,0.200000003,4.300000191,5.599999905,0,0.129999995,0.059999999,0,0,6.5,0,0.400000006,41,35,0
278,½ð¸â,100,176,55,0.200000003,0,0.600000024,43.70000076,3,0.180000007,0.07,0.100000001,0.419999987,34.29999924,49,1.799999952,41,4,0
279,½ð¸âÌõ,100,300,22.60000038,0.600000024,0.600000024,1.600000024,73,10,0.02,0.079999998,0.300000012,4.539999962,192.1000061,42,6.300000191,41,10,0
280,½ð½Û£¨½ðÔæ£©,89,55,84.69999695,1,0.200000003,1.399999976,12.30000019,62,0.039999999,0.029999999,0.300000012,1.580000043,3,56,1,41,35,0
281,½Û¸Ì×Ó£¨¿íÆ¤¹ð£©,78,43,88.59999847,0.800000012,0.100000001,0.5,9.699999809,82,0.039999999,0.029999999,0.200000003,1.220000029,0.800000012,24,0.200000003,41,35,0
282,½Û£¨¸£½Û£©,67,45,88.09999847,1,0.200000003,0.400000006,9.899999619,100,0.050000001,0.02,0.300000012,0,0.5,27,0.800000012,41,11,0
283,½Û£¨Â«¸Ì£©,77,43,88.5,0.600000024,0.200000003,0.600000024,9.699999809,87,0.02,0.029999999,0.200000003,0,1.299999952,45,1.399999976,41,19,0
284,½Û£¨Èýºþºì½Û£©,68,41,88.5,0.800000012,0.300000012,1.299999952,8.699999809,0,0.029999999,0.02,0.300000012,0.300000012,1.399999976,33,0.200000003,41,3,0
285,½Û£¨ËÄ´¨ºì½Û£©,78,40,89.09999847,0.699999988,0.100000001,0.699999988,9.100000381,30,0.239999995,0.039999999,0.300000012,0.270000011,1.700000048,42,0.5,41,33,0
286,½Û£¨Ð¡Ò¶½Û£©,81,38,89.5,1.100000024,0.200000003,0.899999976,7.900000095,0,0.25,0.029999999,0.699999988,0.74000001,2.099999905,72,0.200000003,41,0,0
